n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
364,2,84,42.00,2.2,0,corps,167.38586272148413,0.6603
365,2,218,109.00,2.2,0,corps,167.30419020995276,0.2327
366,2,44,22.00,2.2,0,corps,167.22255852446983,0.7600
367,2,76,38.00,2.2,0,corps,167.14096764462735,0.5429
368,2,86,43.00,2.2,0,corps,167.05941755002766,0.7350
369,2,95,47.50,2.2,0,corps,166.9779082202832,0.6027
370,2,189,94.50,2.2,0,corps,166.89643963501663,0.3198
371,2,155,77.50,2.2,0,corps,166.81501177386082,0.4173
372,2,250,125.00,2.2,0,corps,166.7336246164588,0.3369
373,2,92,46.00,2.2,0,corps,166.65227814246379,0.5822
374,2,369,184.50,2.2,0,corps,166.57097233153917,0.2728
375,2,267,133.50,2.2,0,corps,166.48970716335847,0.2801
376,2,76,38.00,2.2,0,corps,166.4084826176054,0.7352
377,2,150,75.00,2.2,0,corps,166.32729867397384,0.3532
378,2,47,23.50,2.2,0,corps,166.2461553121678,0.8024
379,2,90,45.00,2.2,0,corps,166.16505251190142,0.5324
380,3,170,56.67,2.7,0,corps,166.083990252899,0.3913
381,2,151,75.50,2.2,0,corps,166.00296851489503,0.6043
382,2,28,14.00,2.2,0,corps,165.92198727763397,1.0769
383,2,171,85.50,2.2,0,corps,165.8410465208706,0.4611
384,2,244,122.00,2.2,0,corps,165.76014622436975,0.3547
385,3,46,15.33,2.7,0,corps,165.67928636790626,1.1112
386,2,49,24.50,2.2,0,corps,165.59846693126522,0.8528
387,2,66,33.00,2.2,0,corps,165.51768789424173,0.6586
388,2,97,48.50,2.2,0,corps,165.43694923664108,0.6653
389,3,185,61.67,2.7,0,corps,165.35625093827852,0.4389
390,3,194,64.67,2.7,0,corps,165.2755929789796,0.4054
391,2,151,75.50,2.2,0,corps,165.19497533857975,0.4840
392,2,155,77.50,2.2,0,corps,165.11439799692457,0.3819
393,2,36,18.00,2.2,0,corps,165.03386093386973,0.9833
394,2,41,20.50,2.2,0,corps,164.95336412928097,0.5210
395,2,233,116.50,2.2,0,corps,164.87290756303406,0.3783
396,2,228,114.00,2.2,0,corps,164.79249121501488,0.4208
397,2,37,18.50,2.2,0,corps,164.71211506511935,0.7455
398,3,40,13.33,2.7,0,corps,164.6317790932534,1.7178
399,2,187,93.50,2.2,0,corps,164.5514832793331,0.3747
400,3,160,53.33,2.7,0,corps,164.47122760328443,0.4361
401,3,74,24.67,2.7,0,corps,164.39101204504354,1.0517
402,2,136,68.00,2.2,0,corps,164.31083658455645,0.4195
403,2,119,59.50,2.2,0,corps,164.23070120177937,0.5743
404,2,156,78.00,2.2,0,corps,164.15060587667838,0.4138
405,2,318,159.00,2.2,0,corps,164.07055058922973,0.4171
406,2,200,100.00,2.2,0,corps,163.99053531941954,0.4004
407,2,261,130.50,2.2,0,corps,163.91056004724405,0.3466
408,3,204,68.00,2.7,0,corps,163.83062475270938,0.6673
409,2,144,72.00,2.2,0,corps,163.7507294158317,0.6671
410,2,220,110.00,2.2,0,corps,163.67087401663724,0.4473
411,4,378,94.50,3.1,0,corps,163.59105853516215,0.4175
412,2,146,73.00,2.2,0,corps,163.51128295145244,0.4192
413,2,72,36.00,2.2,0,corps,163.43154724556436,0.8355
414,2,78,39.00,2.2,0,corps,163.3518513975639,0.5970
415,3,152,50.67,2.7,0,corps,163.27219538752715,0.4906
416,2,288,144.00,2.2,0,corps,163.19257919554008,0.3242
417,2,51,25.50,2.2,0,corps,163.11300280169857,1.2037
418,2,210,105.00,2.2,0,corps,163.03346618610863,0.4228
419,3,113,37.67,2.7,0,corps,162.95396932888607,0.6881
420,2,54,27.00,2.2,0,corps,162.87451221015667,0.7777
421,3,212,70.67,2.7,0,corps,162.79509481005613,0.6768
422,2,68,34.00,2.2,0,corps,162.71571710873016,0.6406
423,2,285,142.50,2.2,0,corps,162.63637908633427,0.4065
424,3,121,40.33,2.7,0,corps,162.55708072303398,0.7090
